datetime,day of week,total,Breads,Beverages,Desserts,Product Sold Category,Income Category
2019-12-15 14:06:00,Sun,45400,3,5,0,Beverage-Heavy Sales Day,Medium
2019-12-22 15:10:00,Sun,15000,1,2,0,Beverage-Heavy Sales Day,Low
2020-04-18 14:10:00,Sat,36000,2,5,0,Beverage-Heavy Sales Day,Medium
2020-02-20 11:11:00,Thur,26800,1,4,0,Beverage-Heavy Sales Day,Medium
2020-03-05 13:48:00,Thur,27800,2,3,0,Beverage-Heavy Sales Day,Medium
2020-01-13 15:50:00,Mon,20500,0,2,0,Beverage-Heavy Sales Day,Medium
2019-09-19 14:07:00,Thur,23300,2,3,0,Beverage-Heavy Sales Day,Medium
2019-11-02 16:03:00,Sat,14800,1,2,0,Beverage-Heavy Sales Day,Low
2020-03-14 14:11:00,Sat,15300,1,2,0,Beverage-Heavy Sales Day,Low
2020-01-12 16:30:00,Sun,17000,1,2,0,Beverage-Heavy Sales Day,Low
2020-02-07 12:39:00,Fri,33300,2,5,0,Beverage-Heavy Sales Day,Medium
2020-02-29 12:44:00,Sat,23600,2,3,0,Beverage-Heavy Sales Day,Medium
2019-08-17 12:40:00,Sat,18800,1,2,0,Beverage-Heavy Sales Day,Low
2020-04-18 14:17:00,Sat,14500,0,2,0,Beverage-Heavy Sales Day,Low
2019-12-29 14:39:00,Sun,14000,1,2,0,Beverage-Heavy Sales Day,Low
2020-02-12 14:09:00,Wed,31600,2,4,0,Beverage-Heavy Sales Day,Medium
2019-12-14 12:19:00,Sat,23800,1,3,0,Beverage-Heavy Sales Day,Medium
2020-02-12 11:12:00,Wed,16300,1,2,0,Beverage-Heavy Sales Day,Low
2019-11-24 14:59:00,Sun,18800,1,3,0,Beverage-Heavy Sales Day,Low
2020-03-01 14:57:00,Sun,14500,1,2,0,Beverage-Heavy Sales Day,Low
2019-11-24 13:34:00,Sun,39000,2,3,0,Beverage-Heavy Sales Day,Medium
2019-10-12 13:02:00,Sat,19300,1,3,0,Beverage-Heavy Sales Day,Low
2020-02-29 12:48:00,Sat,19000,1,2,0,Beverage-Heavy Sales Day,Low
2020-03-20 11:29:00,Fri,25800,1,2,0,Beverage-Heavy Sales Day,Medium
2020-01-12 16:05:00,Sun,14500,1,2,0,Beverage-Heavy Sales Day,Low
2020-03-22 11:22:00,Sun,14800,1,2,0,Beverage-Heavy Sales Day,Low
2019-07-29 13:53:00,Mon,28000,2,3,0,Beverage-Heavy Sales Day,Medium
2019-09-23 12:43:00,Mon,15000,1,2,0,Beverage-Heavy Sales Day,Low
2019-10-13 14:54:00,Sun,27600,2,3,1,Beverage-Heavy Sales Day,Medium
2020-03-16 16:13:00,Mon,26800,1,4,0,Beverage-Heavy Sales Day,Medium
2019-08-30 15:25:00,Fri,28300,1,5,0,Beverage-Heavy Sales Day,Medium
2019-08-12 14:08:00,Mon,32100,2,3,2,Beverage-Heavy Sales Day,Medium
2019-12-13 12:40:00,Fri,22800,1,4,0,Beverage-Heavy Sales Day,Medium
2019-09-14 12:06:00,Sat,19300,1,2,0,Beverage-Heavy Sales Day,Low
2019-10-17 16:00:00,Thur,15800,1,2,0,Beverage-Heavy Sales Day,Low
2019-10-13 11:08:00,Sun,14500,1,2,0,Beverage-Heavy Sales Day,Low
2019-12-23 13:57:00,Mon,30300,1,3,0,Beverage-Heavy Sales Day,Medium
2020-02-28 12:10:00,Fri,24500,2,3,0,Beverage-Heavy Sales Day,Medium
2020-02-23 12:25:00,Sun,15300,1,2,0,Beverage-Heavy Sales Day,Low
2019-11-25 12:25:00,Mon,18000,1,2,0,Beverage-Heavy Sales Day,Low
2020-02-23 11:52:00,Sun,25500,2,3,0,Beverage-Heavy Sales Day,Medium
2019-12-12 12:57:00,Thur,23300,2,3,0,Beverage-Heavy Sales Day,Medium
2019-10-19 11:13:00,Sat,29000,1,2,0,Beverage-Heavy Sales Day,Medium
2019-11-11 12:59:00,Mon,15300,1,2,0,Beverage-Heavy Sales Day,Low
2020-04-13 14:06:00,Mon,27000,2,3,1,Beverage-Heavy Sales Day,Medium
2019-08-07 13:59:00,Wed,14800,1,2,0,Beverage-Heavy Sales Day,Low
2019-10-24 12:35:00,Thur,28300,2,4,0,Beverage-Heavy Sales Day,Medium
2020-02-23 11:41:00,Sun,17000,1,2,0,Beverage-Heavy Sales Day,Low
2019-08-29 13:12:00,Thur,24000,0,5,0,Beverage-Heavy Sales Day,Medium
2019-09-30 15:17:00,Mon,15500,0,2,0,Beverage-Heavy Sales Day,Low
2020-03-22 15:21:00,Sun,19300,1,2,0,Beverage-Heavy Sales Day,Low
2019-10-03 15:53:00,Thur,16000,1,2,0,Beverage-Heavy Sales Day,Low
2020-02-13 15:22:00,Thur,31300,2,5,0,Beverage-Heavy Sales Day,Medium
2019-08-05 12:49:00,Mon,49300,4,6,0,Beverage-Heavy Sales Day,Medium
2019-08-15 11:53:00,Thur,15000,1,2,0,Beverage-Heavy Sales Day,Low
2019-08-26 16:06:00,Mon,14000,0,1,0,Beverage-Heavy Sales Day,Low
2019-10-02 12:35:00,Wed,15500,1,2,0,Beverage-Heavy Sales Day,Low
2019-11-25 13:42:00,Mon,15800,1,2,0,Beverage-Heavy Sales Day,Low
2019-12-22 12:21:00,Sun,19300,1,2,0,Beverage-Heavy Sales Day,Low
2019-12-25 14:47:00,Wed,20000,1,2,1,Beverage-Heavy Sales Day,Medium
2020-02-09 16:32:00,Sun,14800,1,2,0,Beverage-Heavy Sales Day,Low
2020-02-29 15:34:00,Sat,19300,1,2,0,Beverage-Heavy Sales Day,Low
2020-03-07 13:07:00,Sat,19500,1,2,0,Beverage-Heavy Sales Day,Low
2020-03-07 13:17:00,Sat,15500,1,2,0,Beverage-Heavy Sales Day,Low
2020-04-13 15:19:00,Mon,26300,2,3,0,Beverage-Heavy Sales Day,Medium
2020-04-15 11:43:00,Wed,27100,2,3,0,Beverage-Heavy Sales Day,Medium
2019-10-03 14:34:00,Thur,14800,1,1,0,Balanced Sales,Low
2020-03-13 15:49:00,Fri,15100,1,1,1,Balanced Sales,Low
2019-09-11 13:06:00,Wed,14300,1,1,0,Balanced Sales,Low
2020-04-01 13:49:00,Wed,28800,2,2,0,Balanced Sales,Medium
2020-03-06 14:05:00,Fri,16300,1,1,1,Balanced Sales,Low
2020-01-29 12:23:00,Wed,14800,1,0,1,Balanced Sales,Low
2020-03-12 11:42:00,Thur,27800,3,3,0,Balanced Sales,Medium
2019-09-08 11:08:00,Sun,25100,2,2,0,Balanced Sales,Medium
2020-03-08 13:48:00,Sun,18500,1,0,1,Balanced Sales,Low
2019-12-29 13:43:00,Sun,15800,1,0,1,Balanced Sales,Low
2019-07-31 11:44:00,Wed,30200,2,1,2,Balanced Sales,Medium
2020-03-29 14:02:00,Sun,26300,3,3,0,Balanced Sales,Medium
2019-10-19 16:20:00,Sat,15100,1,0,1,Balanced Sales,Low
2019-12-08 11:02:00,Sun,17300,2,2,0,Balanced Sales,Low
2019-09-04 12:04:00,Wed,14800,1,1,0,Balanced Sales,Low
2020-03-07 12:39:00,Sat,17500,1,1,0,Balanced Sales,Low
2019-07-20 11:35:00,Sat,18800,2,2,0,Balanced Sales,Low
2020-03-07 13:53:00,Sat,28100,2,2,1,Balanced Sales,Medium
2019-09-29 13:50:00,Sun,15300,1,1,0,Balanced Sales,Low
2019-10-16 11:48:00,Wed,15500,1,1,0,Balanced Sales,Low
2020-02-01 15:49:00,Sat,19600,2,2,0,Balanced Sales,Low
2019-08-28 13:57:00,Wed,33400,3,3,0,Balanced Sales,Medium
2019-10-03 11:20:00,Thur,14300,1,1,0,Balanced Sales,Low
2019-09-01 14:05:00,Sun,33100,2,2,1,Balanced Sales,Medium
2019-11-10 11:41:00,Sun,15800,1,1,0,Balanced Sales,Low
2019-07-31 13:18:00,Wed,27300,3,3,0,Balanced Sales,Medium
2019-09-01 14:43:00,Sun,15800,1,1,0,Balanced Sales,Low
2019-07-31 13:54:00,Wed,15100,1,0,1,Balanced Sales,Low
2020-03-06 12:15:00,Fri,18500,1,1,0,Balanced Sales,Low
2019-07-21 15:21:00,Sun,15100,1,0,1,Balanced Sales,Low
2019-11-28 12:53:00,Thur,15300,1,1,0,Balanced Sales,Low
2019-10-12 11:07:00,Sat,20500,2,2,0,Balanced Sales,Medium
2020-03-19 15:11:00,Thur,20000,2,2,0,Balanced Sales,Medium
2019-11-13 12:29:00,Wed,15300,1,0,1,Balanced Sales,Low
2020-04-16 16:58:00,Thur,18800,1,0,2,Balanced Sales,Low
2020-01-19 13:22:00,Sun,21100,2,2,0,Balanced Sales,Medium
2020-02-26 11:55:00,Wed,15300,1,1,0,Balanced Sales,Low
2019-10-17 12:35:00,Thur,14800,1,1,0,Balanced Sales,Low
2019-09-02 14:17:00,Mon,20300,2,2,0,Balanced Sales,Medium
2020-01-04 16:02:00,Sat,15100,1,1,1,Balanced Sales,Low
2020-01-23 11:37:00,Thur,14100,1,0,1,Balanced Sales,Low
2019-12-22 14:35:00,Sun,19300,2,2,0,Balanced Sales,Low
2019-08-24 14:13:00,Sat,15300,1,0,1,Balanced Sales,Low
2020-02-23 11:13:00,Sun,27200,2,2,2,Balanced Sales,Medium
2019-09-18 11:32:00,Wed,16500,2,2,0,Balanced Sales,Low
2020-01-20 11:25:00,Mon,23800,2,0,2,Balanced Sales,Medium
2019-08-19 11:29:00,Mon,22800,2,2,0,Balanced Sales,Medium
2019-10-13 11:10:00,Sun,14500,1,1,0,Balanced Sales,Low
2020-01-10 14:11:00,Fri,14300,1,1,0,Balanced Sales,Low
2020-02-17 12:24:00,Mon,15800,1,1,0,Balanced Sales,Low
2020-01-23 15:26:00,Thur,27500,3,3,0,Balanced Sales,Medium
2019-10-06 12:05:00,Sun,15300,1,1,0,Balanced Sales,Low
2019-08-08 13:55:00,Thur,22300,2,2,1,Balanced Sales,Medium
2020-01-15 11:24:00,Wed,15500,0,0,1,Balanced Sales,Low
2020-02-27 14:22:00,Thur,22000,2,2,0,Balanced Sales,Medium
2019-08-18 13:30:00,Sun,36100,4,4,0,Balanced Sales,Medium
2020-04-12 14:32:00,Sun,14300,1,1,0,Balanced Sales,Low
2019-09-25 16:10:00,Wed,17300,2,2,0,Balanced Sales,Low
2019-11-08 13:12:00,Fri,36000,4,4,0,Balanced Sales,Medium
2020-03-22 13:19:00,Sun,21800,2,2,0,Balanced Sales,Medium
2020-02-07 16:23:00,Fri,20000,1,1,0,Balanced Sales,Medium
2020-01-04 11:10:00,Sat,14800,1,1,0,Balanced Sales,Low
2020-02-29 16:31:00,Sat,23600,1,2,2,Balanced Sales,Medium
2019-11-21 14:44:00,Thur,19600,2,2,0,Balanced Sales,Low
2020-01-12 16:23:00,Sun,19600,2,2,0,Balanced Sales,Low
2019-12-16 12:58:00,Mon,14800,1,1,0,Balanced Sales,Low
2020-03-27 11:51:00,Fri,14800,1,1,0,Balanced Sales,Low
2020-03-01 11:18:00,Sun,21100,2,2,0,Balanced Sales,Medium
2019-08-19 13:24:00,Mon,14800,1,1,0,Balanced Sales,Low
2019-07-25 11:57:00,Thur,26800,3,3,0,Balanced Sales,Medium
2019-11-09 11:36:00,Sat,21300,0,1,1,Balanced Sales,Medium
2019-09-25 12:21:00,Wed,21500,2,2,0,Balanced Sales,Medium
2020-03-02 17:05:00,Mon,18800,1,1,2,Balanced Sales,Low
2020-02-17 11:20:00,Mon,15500,0,0,0,Balanced Sales,Low
2020-01-04 11:03:00,Sat,23800,2,2,0,Balanced Sales,Medium
2019-12-13 11:27:00,Fri,21100,2,2,0,Balanced Sales,Medium
2019-12-12 17:22:00,Thur,21800,2,0,2,Balanced Sales,Medium
2019-11-29 15:27:00,Fri,15000,1,0,1,Balanced Sales,Low
2019-11-17 11:09:00,Sun,15800,1,1,1,Balanced Sales,Low
2020-01-15 13:16:00,Wed,15000,0,0,0,Balanced Sales,Low
2020-05-01 11:32:00,Fri,15000,1,1,1,Balanced Sales,Low
2020-01-19 14:18:00,Sun,23900,2,2,1,Balanced Sales,Medium
2019-08-23 15:32:00,Fri,22000,1,1,0,Balanced Sales,Medium
2019-11-17 15:55:00,Sun,20600,2,2,0,Balanced Sales,Medium
2019-12-28 14:20:00,Sat,22000,2,0,2,Balanced Sales,Medium
2020-01-10 12:51:00,Fri,21800,2,2,0,Balanced Sales,Medium
2019-09-21 13:56:00,Sat,25100,2,2,0,Balanced Sales,Medium
2020-03-06 12:21:00,Fri,16300,1,0,1,Balanced Sales,Low
2019-12-29 14:26:00,Sun,14800,1,1,0,Balanced Sales,Low
2019-11-24 12:57:00,Sun,14500,1,1,0,Balanced Sales,Low
2020-02-16 12:43:00,Sun,18300,2,2,0,Balanced Sales,Low
2020-04-18 11:22:00,Sat,16300,1,1,1,Balanced Sales,Low
2019-12-07 14:02:00,Sat,13600,0,0,0,Balanced Sales,Low
2019-09-12 12:40:00,Thur,23300,2,2,0,Balanced Sales,Medium
2019-12-15 13:41:00,Sun,15000,1,0,1,Balanced Sales,Low
2019-07-26 14:05:00,Fri,15800,1,1,0,Balanced Sales,Low
2020-04-09 11:05:00,Thur,18800,2,0,2,Balanced Sales,Low
2020-02-08 11:31:00,Sat,23600,2,2,0,Balanced Sales,Medium
2020-01-02 12:17:00,Thur,16500,2,2,0,Balanced Sales,Low
2020-04-11 15:01:00,Sat,19300,1,0,2,Balanced Sales,Low
2019-10-20 12:49:00,Sun,14300,1,1,0,Balanced Sales,Low
2019-12-26 15:18:00,Thur,15300,1,0,1,Balanced Sales,Low
2020-03-15 14:09:00,Sun,21800,2,2,0,Balanced Sales,Medium
2020-03-15 14:15:00,Sun,19400,1,0,1,Balanced Sales,Low
2019-07-13 14:54:00,Sat,15800,1,1,0,Balanced Sales,Low
2019-11-30 11:43:00,Sat,15800,1,1,0,Balanced Sales,Low
2020-02-09 12:33:00,Sun,19800,2,2,0,Balanced Sales,Low
2019-09-29 15:31:00,Sun,14800,1,0,1,Balanced Sales,Low
2020-04-01 14:18:00,Wed,24300,2,2,0,Balanced Sales,Medium
2019-12-24 13:14:00,Tues,19300,1,0,3,Balanced Sales,Low
2019-08-17 14:07:00,Sat,19000,2,0,2,Balanced Sales,Low
2019-12-18 14:40:00,Wed,15500,0,0,0,Balanced Sales,Low
2019-11-01 11:10:00,Fri,14100,1,0,1,Balanced Sales,Low
2019-07-21 12:25:00,Sun,14800,1,1,0,Balanced Sales,Low
2020-05-02 11:39:00,Sat,19800,2,2,0,Balanced Sales,Low
2020-03-25 14:17:00,Wed,21300,2,2,0,Balanced Sales,Medium
2019-07-14 11:15:00,Sun,27600,3,3,0,Balanced Sales,Medium
2020-02-26 13:46:00,Wed,14500,1,1,0,Balanced Sales,Low
2019-11-10 11:20:00,Sun,32800,2,2,1,Balanced Sales,Medium
2020-04-08 11:22:00,Wed,16300,1,1,1,Balanced Sales,Low
2020-01-03 16:06:00,Fri,17300,1,1,1,Balanced Sales,Low
2019-07-28 12:47:00,Sun,14300,1,1,0,Balanced Sales,Low
2020-04-15 14:22:00,Wed,14800,1,1,1,Balanced Sales,Low
2020-01-30 11:53:00,Thur,28800,3,3,0,Balanced Sales,Medium
2020-04-25 11:52:00,Sat,14800,1,0,1,Balanced Sales,Low
2019-07-25 15:57:00,Thur,15100,1,0,1,Balanced Sales,Low
2019-07-20 12:31:00,Sat,14800,1,1,0,Balanced Sales,Low
2020-02-15 12:15:00,Sat,19000,2,2,0,Balanced Sales,Low
2019-11-06 11:07:00,Wed,16000,0,1,1,Balanced Sales,Low
2020-01-22 16:14:00,Wed,15600,1,0,2,Balanced Sales,Low
2019-11-07 14:44:00,Thur,26800,3,3,0,Balanced Sales,Medium
2020-02-28 11:02:00,Fri,33800,2,2,1,Balanced Sales,Medium
2019-08-03 13:18:00,Sat,18300,2,2,0,Balanced Sales,Low
2019-11-13 17:22:00,Wed,15100,1,0,1,Balanced Sales,Low
2019-11-02 14:35:00,Sat,15000,1,1,1,Balanced Sales,Low
2019-08-12 12:48:00,Mon,14800,1,1,0,Balanced Sales,Low
2020-04-12 15:24:00,Sun,21600,2,0,2,Balanced Sales,Medium
2020-02-28 16:33:00,Fri,15600,1,0,2,Balanced Sales,Low
2019-07-21 11:07:00,Sun,18600,2,0,2,Balanced Sales,Low
2019-07-25 13:05:00,Thur,17300,0,1,1,Balanced Sales,Low
2019-08-09 15:30:00,Fri,15100,1,1,1,Balanced Sales,Low
2019-08-18 12:40:00,Sun,16300,1,1,0,Balanced Sales,Low
2019-09-04 11:49:00,Wed,23000,2,2,0,Balanced Sales,Medium
2019-09-07 11:06:00,Sat,18600,2,0,2,Balanced Sales,Low
2019-09-23 13:22:00,Mon,18300,1,1,0,Balanced Sales,Low
2019-09-28 13:36:00,Sat,14800,1,1,0,Balanced Sales,Low
2019-10-05 15:00:00,Sat,15500,1,1,0,Balanced Sales,Low
2019-10-06 12:51:00,Sun,25300,2,2,0,Balanced Sales,Medium
2019-10-17 12:48:00,Thur,15800,1,1,0,Balanced Sales,Low
2019-10-19 14:45:00,Sat,14800,1,1,0,Balanced Sales,Low
2019-10-25 12:33:00,Fri,15000,1,1,0,Balanced Sales,Low
2019-10-27 13:01:00,Sun,14800,1,1,0,Balanced Sales,Low
2019-10-31 13:29:00,Thur,25000,2,2,0,Balanced Sales,Medium
2019-11-17 11:40:00,Sun,17500,1,1,0,Balanced Sales,Low
2019-11-27 14:16:00,Wed,16500,1,0,1,Balanced Sales,Low
2019-11-28 13:15:00,Thur,25300,2,2,1,Balanced Sales,Medium
2019-11-30 11:10:00,Sat,22800,2,2,0,Balanced Sales,Medium
2019-12-11 11:36:00,Wed,22000,1,1,0,Balanced Sales,Medium
2019-12-16 12:07:00,Mon,14100,1,0,1,Balanced Sales,Low
2019-12-21 12:02:00,Sat,19800,2,2,0,Balanced Sales,Low
2019-12-21 12:24:00,Sat,25300,2,2,0,Balanced Sales,Medium
2020-01-06 16:00:00,Mon,14300,1,1,0,Balanced Sales,Low
2020-01-08 12:47:00,Wed,30300,3,3,0,Balanced Sales,Medium
2020-01-13 13:49:00,Mon,19300,2,2,0,Balanced Sales,Low
2020-01-18 16:12:00,Sat,14500,1,1,0,Balanced Sales,Low
2020-01-19 11:09:00,Sun,14800,1,1,0,Balanced Sales,Low
2020-01-19 13:17:00,Sun,24300,1,1,2,Balanced Sales,Medium
2020-02-05 13:48:00,Wed,14300,1,1,0,Balanced Sales,Low
2020-02-13 11:35:00,Thur,14300,1,1,0,Balanced Sales,Low
2020-02-21 11:54:00,Fri,19800,2,2,0,Balanced Sales,Low
2020-02-26 11:18:00,Wed,15600,1,0,2,Balanced Sales,Low
2020-03-01 11:14:00,Sun,23800,2,2,0,Balanced Sales,Medium
2020-03-08 12:28:00,Sun,32800,3,3,0,Balanced Sales,Medium
2020-03-13 12:35:00,Fri,18800,2,0,2,Balanced Sales,Low
2020-03-16 13:29:00,Mon,14800,1,1,0,Balanced Sales,Low
2020-03-20 13:48:00,Fri,19300,2,2,0,Balanced Sales,Low
2020-03-26 11:04:00,Thur,15300,1,0,1,Balanced Sales,Low
2020-03-28 15:14:00,Sat,16600,1,0,2,Balanced Sales,Low
2020-04-10 14:55:00,Fri,14300,1,1,1,Balanced Sales,Low
2020-04-23 12:57:00,Thur,17500,2,2,0,Balanced Sales,Low
2020-04-27 14:42:00,Mon,14300,1,1,0,Balanced Sales,Low
2020-04-27 15:10:00,Mon,25800,1,0,1,Balanced Sales,Medium
